artist_name,title,year,danceability,duration,energy,key,loudness,song_hotttnesss,tempo,time_signature
Jeff Wahl,India,2003,0.0,124.682,0.0,2,-25.416,0.21204540548371908,150.081,3
Solitaire,Blue Lights Flashing,0,0.0,260.70159,0.0,9,-5.769,0.0,120.27,4
Circular,Calm,0,0.0,429.29587,0.0,0,-22.786,0.3240586992138468,91.397,1
Bullethole,Now I Know,0,0.0,226.66404,0.0,1,-6.001,0.0,168.009,5
Tracy Byrd,Just Let Me Be In Love,2007,0.0,227.57832,0.0,0,-7.695,0.6645786498461232,96.068,4
YGGDRASIL,Nordmark,0,0.0,328.69832,0.0,7,-7.317,0.4191258929591558,104.186,3
Prozak,Its Too Late Now,0,0.0,195.42159,0.0,0,-4.449,0.5499986371688009,200.004,4
Blackbyrds,Do It_ Fluid,0,0.0,325.92934,0.0,5,-7.863,0.7257250534334261,194.922,7
Shaggy,Criteria,2007,0.0,223.4771,0.0,9,-6.658,0.4507622416414992,99.994,4
Mix Mob,Who's 2 Blame,0,0.0,237.45261,0.0,9,-9.079,0.0,90.621,4
FU-Schnickens,Visions (20/20),1994,0.0,313.80853,0.0,6,-11.041,0.5033812362063191,90.846,4
Sugar Minott,A True,1984,0.0,206.78485,0.0,1,-7.651,0.30416950343527516,152.91,4
Northern State,Last Night,2004,0.0,208.09098,0.0,6,-7.492,0.4348380902608562,129.352,5
Johnny Copeland,Circumstances,0,0.0,305.6322,0.0,4,-11.61,0.0,120.765,3
Brenda Lee,Everybody Loves Me But You,1995,0.0,151.03955,0.0,7,-15.603,0.5054873431493758,107.073,3
Marcio Faraco,Sarapatel Humano,2002,0.0,293.43302,0.0,0,-13.485,0.21508031850922793,134.777,4
Akissa,Le Vivre Pour Le Croire,0,0.0,253.70077,0.0,11,-5.805,0.0,112.864,5
Vince Guaraldi,Room At The Bottom,1964,0.0,270.75873,0.0,5,-24.669,0.37598430150044215,74.255,1
Aerosmith,Milkcow Blues,1991,0.0,255.65995,0.0,7,-10.672,0.5954787482467339,103.976,4
Cindy Morgan,Someone Believes In You - Album Version,0,0.0,287.05914,0.0,0,-13.316,0.25315415529923563,92.411,4
Isabelle Adjani,Entre Autre Pas En Traître,1983,0.0,179.77424,0.0,7,-16.755,0.3864772912554594,130.273,4
Urge Overkill,Crackbabies,1993,0.0,243.17342,0.0,4,-6.149,0.5859797661092777,152.468,5
Cam'Ron,I'm A Chicken Head (Skit),2004,0.0,85.96853,0.0,6,-19.67,0.5297306072289015,110.064,4
Harry Connick_ Jr.,Once,0,0.0,364.64281,0.0,0,-17.67,0.39200877147130697,60.882,1
Kyle Eastwood,How Y' All Doin',2006,0.0,207.20281,0.0,4,-14.233,0.37598430150044215,100.175,4
Fernando Ortega,Pass Me Not (LP Version),2003,0.0,130.76853,0.0,6,-11.769,0.0,55.619,1
themselves,Oversleeping,2009,0.0,195.18649,0.0,6,-6.324,0.5459646925190439,116.915,4
Niraj Chag,Eeshwar,0,0.0,109.92281,0.0,9,-12.968,0.37598430150044215,114.993,4
ZTrip,Addison Faceplant,0,0.0,302.602,0.0,10,-9.817,0.0,119.948,4
Murphy Lee / Zee,Murphy Lee,2003,0.0,268.90404,0.0,1,-4.936,0.0,92.043,4
Leaders Of The New School,The End Is Near (LP Version),1993,0.0,263.88853,0.0,7,-11.621,0.0,97.292,4
Esperanza Spalding / Leo Genovese,Love In Time,2008,0.0,345.5473,0.0,5,-15.525,0.5830512919625246,171.99,7
Marshall Crenshaw,From Now Until Then,2003,0.0,244.76689,0.0,9,-5.938,0.3347065490692206,121.837,4
Streetwize,Little Things,0,0.0,292.64934,0.0,1,-8.709,0.3867901771390143,185.93,7
BoDeans,Back Then,2010,0.0,216.08444,0.0,9,-5.892,0.3552855364230894,147.944,4
Stone Temple Pilots,Down (LP Version),2003,0.0,228.96281,0.0,7,-3.925,0.6873934381215695,134.982,4
Mint Condition,Call Me,1999,0.0,293.66812,0.0,5,-11.083,0.5864521192309557,97.748,4
Shay Torrent,Flying Fiddles (1996 Digital Remaster),0,0.0,114.65098,0.0,7,-12.382,0.45193455272289035,130.14,1
We Five,Milkcow Blues (Album Version),0,0.0,259.63057,0.0,0,-15.698,0.0,66.374,4
Silverstein,MY HERIONE (Acoustic Version),2006,0.0,214.04689,0.0,7,-7.896,0.5929321192477324,150.13,3
Tin Hat Trio,Scrap,2000,0.0,44.59057,0.0,0,-15.406,0.45694954353714434,86.826,1
Andy & Lucas,Quiero Ser Tu Sueño,2005,0.0,207.62077,0.0,0,-5.116,0.56142851762879,96.002,5
Lennie Tristano,Becoming (LP Version),1994,0.0,271.25506,0.0,0,-15.324,0.3522322250053423,200.876,4
Serge Desaunay,La polka des grenouilles,0,0.0,127.76444,0.0,0,-5.989,0.0,131.842,1
Leaders Of The New School,Zearocks (LP Version),1993,0.0,84.74077,0.0,11,-9.201,0.0,101.87,4
Eagles Of Death Metal,As Nice As I Can Be,2009,0.0,225.48853,0.0,1,-3.092,0.4890382091726831,144.398,4
Papa Wemba,Abu-Pia,0,0.0,406.62159,0.0,5,-6.612,0.0,136.442,4
John Ottman,The People You Care For,2006,0.0,205.92281,0.0,2,-13.522,0.6234799017923877,61.587,4
Emit,Gum,0,0.0,197.56363,0.0,9,-3.212,0.0,136.871,4
Lil' Band O' Gold,Shirley,2000,0.0,150.49098,0.0,4,-10.449,0.22669581864758626,146.817,4
Bow Wow Wow,Love_ Peace and Harmony,0,0.0,172.79955,0.0,1,-9.883,0.4454545254934259,126.501,1
John Frizzell,Anatomy of a Contest,0,0.0,75.93751,0.0,1,-17.346,0.1929776017646981,147.692,1
Alexander O'Neal,Secret Lovers (Featuring Mica Paris),2008,0.0,268.2771,0.0,0,-6.59,0.48456252996792964,160.033,4
Tree,Proletariat,0,0.0,157.12608,0.0,4,-8.663,0.0,146.851,4
Goose,Bring It On,2006,0.0,395.85914,0.0,1,-5.346,0.6451398412486038,122.956,4
The Black Crowes,Roll Old Jeremiah,2009,0.0,263.52281,0.0,4,-12.732,0.4961753356732933,178.299,4
Casual,Turkey And Dressin,0,0.0,187.45424,0.0,0,-5.664,0.26586104921065007,136.248,5
Alceu Valença,Cintura Fina,1998,0.0,188.65587,0.0,11,-8.593,0.4173138028026521,157.111,3
Rockabye Baby!,Desire,0,0.0,312.78975,0.0,8,-11.918,0.3864772912554594,100.043,3
Ned Nash Orchestra,Hang 'm High,0,0.0,174.78485,0.0,4,-13.901,0.3277366831778408,118.683,4
Jane's Addiction,Ocean Size [Demo],0,0.0,273.00526,0.0,2,-7.805,0.38293509007501925,84.694,4
Roj,Clear Channels,0,0.0,41.63873,0.0,1,-22.474,0.36727341580934564,156.062,4
The Misfits,We Bite,1982,0.0,73.09016,0.0,3,-7.897,0.652359289191178,93.703,4
Swallow The Sun,Doomed To Walk The Earth,2007,0.0,509.49179,0.0,3,-6.664,0.6212916535560213,165.908,4
Hem,Polly's Dress,2000,0.0,71.05261,0.0,9,-21.694,0.5324827075077003,123.018,5
Mance Lipscomb,Ballad Of The Boll Weevil (Remastered Version) (Take 10),0,0.0,151.7971,0.0,0,-21.403,0.24906579485370342,160.979,1
K's Choice,Tha Day,0,0.0,182.67383,0.0,9,-8.0,0.42744657148843085,167.263,3
White Willow,The Dark Road,2006,0.0,257.27955,0.0,2,-6.776,0.3725300393660796,112.767,4
Bad Brains,God Of Love (Album Version),1995,0.0,163.18649,0.0,7,-5.663,0.476435219642529,105.453,3
Motograter,Red (Main Version),2003,0.0,226.92526,0.0,5,-4.83,0.7705788598807314,143.932,4
Melvins,Nude With Boots,2008,0.0,217.80853,0.0,2,-7.616,0.7039660846759993,113.386,4
Maria Forde,Waltzing Matilda My Darling,0,0.0,325.79873,0.0,3,-16.142,0.2707759989463275,119.283,4
Fountains Of Wayne,Laser Show (LP Version),1999,0.0,144.71791,0.0,9,-5.759,0.5194485814940588,115.686,4
Colin James,Better Days,1995,0.0,280.11057,0.0,5,-8.882,0.21204540548371908,154.548,4
Shadows Fall,Crushing Belial,2000,0.0,325.17179,0.0,2,-7.736,0.5595472424908456,194.238,1
Hushabye Baby,Cry_ Cry_ Cry,0,0.0,171.88526,0.0,5,-18.58,0.0,74.983,4
DJ Nasty,Apologize,0,0.0,231.13098,0.0,6,-3.173,0.0,86.664,1
John Davis,Silver Bells,0,0.0,199.31383,0.0,9,-12.916,0.0,88.991,3
Konstantinos Galanos,An M'agapas,0,0.0,226.5073,0.0,4,-5.267,0.19990630172668378,75.532,5
Jean Ferret,Les Deux Guitares,1991,0.0,172.61669,0.0,2,-16.532,0.3231121208952123,124.089,1
Mae West,Imaginary Love,2006,0.0,174.49751,0.0,7,-23.041,0.0,81.882,4
LORE,Release,0,0.0,297.16853,0.0,3,-10.786,0.39200877147130697,125.984,4
The Summer Obsession,Where You Belong,2006,0.0,282.04363,0.0,0,-6.327,0.582918458497712,79.935,4
Dons,American Lovebite,2006,0.0,200.51546,0.0,0,-6.568,0.0,132.197,4
The Roches,We Three Kings,1990,0.0,329.45587,0.0,2,-13.209,0.5428987432910862,135.011,4
My Chemical Romance,The End. [Live In Mexico],2008,0.0,154.30485,0.0,7,-9.097,0.46899778764525596,92.645,3
Emile Vacher,Plaisance-Fox,0,0.0,173.21751,0.0,3,-9.594,0.0,227.236,1
Static-X,Night Terrors (Album Version),2005,0.0,189.09995,0.0,5,-3.294,0.6249533671840265,120.539,4
Iggy Pop,Main Street Eyes,1990,0.0,221.43955,0.0,9,-11.278,0.5367888864406624,131.813,4
Radiohead,You Never Wash Up After Yourself (Live),0,0.0,102.45179,0.0,0,-21.343,0.5287824809425877,87.279,4
David Summers,Tu Mejor Amigo,0,0.0,213.26322,0.0,9,-3.238,0.26586104921065007,142.431,4
Britney Spears,Can't Make You Love Me,2000,0.0,196.80608,0.0,0,-3.693,0.8399838787545322,107.969,4
Wanda De Sah,So Danco Samba (Jazz 'N' Samba) (1997 Digital Remaster),0,0.0,133.45914,0.0,10,-17.665,0.6217655825179751,182.974,1
Starski and Clutch,East to West,0,0.0,290.95138,0.0,1,-6.397,0.2619900901483575,151.864,4
The Radio Department,I Don't Like It Like This,2005,0.0,248.24118,0.0,7,-9.024,0.7882107112018905,142.953,4
Go Fish,I Believe In You (More Than A Story Album Version),0,0.0,344.92036,0.0,0,-9.794,0.0,115.931,4
Maroon 5,She Will Be Loved,2002,0.0,261.61587,0.0,0,-5.743,0.5480056205197228,102.143,4
YGGDRASIL,Valkyria,0,0.0,242.78159,0.0,7,-4.757,0.3775316449767025,165.204,3
Paul Brown,Side Steppin',2005,0.0,214.69995,0.0,10,-8.283,0.621195684059579,114.017,4
Jody Bernal,Que Si_ Que No,0,0.0,192.28689,0.0,7,-5.679,0.4719711717935417,135.058,4
Red Hot Chili Peppers,Hard To Concentrate (Album Version),0,0.0,241.84118,0.0,4,-7.95,0.7354556780509899,105.294,4
Renee Rosnes,Senegal Son,0,0.0,363.78077,0.0,0,-14.604,0.0,105.045,4
Showbread,Dinosaur Bones,2006,0.0,264.01914,0.0,7,-4.789,0.48917400240575637,112.734,4
Busta Rhymes feat. Linkin Park,We Made It [Instrumental],0,0.0,238.21016,0.0,1,-6.892,0.38293509007501925,92.344,5
Scott Krippayne,I Wanna Sing (Autobiography Album Version),0,0.0,234.91873,0.0,8,-7.355,0.0,122.1,4
Annie Philippe,La Blonde de Pékin,0,0.0,167.73179,0.0,6,-7.779,0.4233067773919356,109.1,4
Fat Joe,Hard Not 2 Kill (Explicit),0,0.0,174.65424,0.0,7,-5.716,0.2282144825436464,77.56,4
R. Carlos Nakai,Restless Spirits (World),0,0.0,170.762,0.0,1,-21.307,0.0,203.737,3
Finntroll,Ett Norrskensdåd,2010,0.0,214.30812,0.0,10,-5.061,0.6555547499100934,95.035,4
Crazy Horse,Downtown (Album Version),0,0.0,195.36934,0.0,9,-11.531,0.5428987432910862,146.473,1
Mychael Danna & Jeff Danna,The Child Deirdre,0,0.0,244.55791,0.0,4,-15.226,0.5424865999791667,121.186,3
Bad Azz,Too Many Choices,0,0.0,285.93587,0.0,10,-6.671,0.4051157216913865,96.042,4
Grey Area,All Time Low (Album Version),1997,0.0,189.33506,0.0,4,-5.729,0.3522322250053423,127.221,4
Paul Carrack,I'm On Your Tail,1989,0.0,374.96118,0.0,0,-11.38,0.26126510044802115,99.961,4
The Impressions,You'll Never Find,0,0.0,281.65179,0.0,11,-11.769,0.2707759989463275,122.507,4
Beherit,Sense,1995,0.0,625.57995,0.0,11,-20.665,0.4715782477005801,111.125,4
The Distillers,Ask The Angels,2000,0.0,190.95465,0.0,8,-4.802,0.6251065614685144,140.823,3
Kitaro,Harmony Of The Forest,1999,0.0,382.51057,0.0,1,-18.179,0.4137398358601097,98.763,4
Big Star,Slut [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],0,0.0,214.09914,0.0,4,-7.862,0.42259191244674654,122.548,4
Tiny Tim,It Took A Good Woman [Edited Demo],0,0.0,140.12036,0.0,6,-15.234,0.0,88.858,1
Khold,Hundre År Gammal,0,0.0,207.93424,0.0,9,-3.018,0.4697124313189556,89.063,4
Jennifer Lopez,Still,2002,0.0,220.55138,0.0,11,-5.046,0.6842238788529208,95.648,4
Melt Banana,Stick Out,0,0.0,42.34404,0.0,11,-8.352,0.5074898444446484,107.447,1
Van Halen,House Of Pain,1983,0.0,199.10485,0.0,4,-12.063,0.8114638300421678,200.52,4
Sister Hazel,Vacation Rain (Album),2010,0.0,231.36608,0.0,9,-7.128,0.5948541679067811,100.029,4
The Antlers,The Carrying Arms,2007,0.0,107.98975,0.0,7,-17.624,0.6132348005574969,150.314,1
Banda La Bocana,Vida De Mi Vida,0,0.0,207.04608,0.0,10,-6.61,0.0,106.689,4
Eddie Boyd,I got A Woman,0,0.0,291.76118,0.0,2,-15.918,0.0,110.14,3
RUN-DMC,Jam-Master Jammin',1985,0.0,259.97016,0.0,1,-14.283,0.5183103193207527,99.948,4
Justin Timberlake,Love Don't Love Me (Justin Timberlake) (Amended Version),0,0.0,261.27628,0.0,1,-7.761,0.24566809078476354,86.964,4
Aerosmith,Janie's Got A Gun,1989,0.0,329.69098,0.0,5,-6.658,0.7309499060971577,115.106,4
Sade,Morning Bird,2010,0.0,234.26567,0.0,7,-17.279,0.6874342821378184,87.553,5
All Leather,Please Jesus_ Send Me Someone To Fuck,0,0.0,121.05098,0.0,5,-7.327,0.48093421280893994,145.859,4
Danny Barnes,Big Girl Blues,2005,0.0,169.482,0.0,4,-12.427,0.23962909777363708,83.277,1
Les Ogres De Barback,Flute,2001,0.0,247.32689,0.0,0,-11.61,0.3552855364230894,71.084,3
Kix,Hot Wire [Live Version],0,0.0,366.57587,0.0,1,-13.878,0.0,196.865,7
Javier Navarrete,The New Girl,0,0.0,78.10567,0.0,5,-26.845,0.36727341580934564,98.077,3
Nickelback,Savin' Me,2005,0.0,217.62567,0.0,0,-4.278,0.8364553063998481,164.025,4
Tony Matterhorn,Turn It Around,0,0.0,207.01995,0.0,10,-7.889,0.0,135.005,7
Gus Viseur,Gracieusette,0,0.0,157.51791,0.0,9,-13.963,0.3603663197514893,225.812,3
Terry Riley,Peace Dance,1992,0.0,349.20444,0.0,6,-16.387,0.43016063701845586,95.074,7
Joy Enriquez,Between You And Me,2001,0.0,260.96281,0.0,10,-3.941,0.26586104921065007,96.087,4
The Stems,Sad Girl (Single Mix),0,0.0,200.51546,0.0,7,-12.968,0.21508031850922793,147.847,4
Sonora Carruseles,La Chola Caderona,1999,0.0,295.31383,0.0,5,-3.934,0.3347065490692206,76.799,3
Julio Iglesias Jr,Angel,2008,0.0,252.13342,0.0,3,-7.233,0.0,150.071,4
Irtio,Outubro,0,0.0,333.73995,0.0,2,-11.31,0.0,100.022,3
Groupa,Bliv Du Till Gran (If You Became A Spruce),1999,0.0,229.56363,0.0,4,-10.681,0.0,85.548,3
Nickelback,If Today Was Your Last Day (Album Version),2008,0.0,248.05832,0.0,10,-4.157,0.9843467385341443,89.958,4
Paul Taylor,Enchanted Garden,0,0.0,275.46077,0.0,0,-4.247,0.42744657148843085,66.407,5
Kathy Troccoli,You've Got A Friend,2005,0.0,282.20036,0.0,6,-14.014,0.0,88.55,3
Josh White,Jesus Is Gonna Make Up My Dying Bed,0,0.0,180.97587,0.0,7,-20.847,0.0,90.031,4
R.E.M.,Final Straw (Album Version),2004,0.0,246.17751,0.0,0,-7.534,0.6240240490811251,107.55,4
Spunk,Marbles,2005,0.0,139.2322,0.0,1,-14.107,0.26586104921065007,118.721,1
Gaither Vocal Band,Knowing You'll Be There,2003,0.0,276.74077,0.0,6,-9.889,0.5213138188536456,85.103,4
Kathy Troccoli,Turn Your Eyes Upon Jesus,0,0.0,194.0371,0.0,9,-20.729,0.0,92.204,1
Ann Hampton Callaway,For All We Know,2005,0.0,304.71791,0.0,3,-16.657,0.483143415218757,206.978,7
Mariachi Silvestre Vargas,Cielito lindo,2006,0.0,186.09587,0.0,7,-12.881,0.21508031850922793,88.457,7
Bill Engvall,Game Night (Album Version),0,0.0,170.52689,0.0,2,-9.606,0.2707759989463275,94.501,3
Nightfall,So(u)l Invictus,2004,0.0,190.87628,0.0,7,-4.67,0.34092275586437804,105.061,4
Bill Cosby,Fat Albert's Car,1973,0.0,498.33751,0.0,8,-17.315,0.37598430150044215,70.535,1
Tony Joe White,Yo Yo Man (Garter Belt),0,0.0,332.32934,0.0,9,-11.512,0.0,127.102,3
Telecast,Remember (The Beauty Of Simplicity Album Version),0,0.0,224.96608,0.0,4,-6.083,0.24167748834887007,96.005,4
Youves,On Probation,2008,0.0,235.20608,0.0,7,-7.012,0.3603705827121406,142.001,4
AFI,Darling_ I Want To Destroy You,2009,0.0,223.29424,0.0,1,-4.346,0.8139371977708156,157.944,4
Belphegor,Armageddon's Raid,2008,0.0,308.76689,0.0,1,-2.027,0.6248397909779997,116.897,4
Les Ogres De Barback,De rien,1999,0.0,189.85751,0.0,9,-10.82,0.3552855364230894,99.839,1
Dallas Holm,Here We Are,0,0.0,270.00118,0.0,9,-15.784,0.2907398671484142,167.461,4
Mighty Mighty Bosstones,Guns And The Young,1992,0.0,142.73261,0.0,9,-7.982,0.4890382091726831,143.257,4
STEVE CAMP,Judgement Begins With The House Of God,0,0.0,223.4771,0.0,0,-17.916,0.0,110.061,1
Russ Taff,Jesus Loves Me (Now More Than Ever),0,0.0,158.71955,0.0,2,-9.412,0.5317220984213001,146.622,4
Brooke White,Hold Up My Heart,2009,0.0,233.79546,0.0,2,-8.023,0.6297906226756869,89.665,4
Alex Ubago,Ciudad desierta,2009,0.0,186.09587,0.0,7,-5.274,0.0,135.016,4
themselves,Directions to my special place,2003,0.0,274.1024,0.0,9,-13.275,0.5498953449133953,95.779,4
The Ocean,Eoarchaean,0,0.0,285.90975,0.0,9,-4.348,0.5082891059677606,140.174,3
The Jeff Healey Band,See The Light,1988,0.0,267.33669,0.0,7,-4.732,0.789430535313857,111.865,4
Bravehearts featuring Nas and Jully Black,Situations,0,0.0,221.04771,0.0,10,-7.602,0.0,92.962,4
Willie Barcena,Love & Romance,0,0.0,163.76118,0.0,8,-17.813,0.34092275586437804,72.188,5
Bloomfield,Boulevard St. Germain,2006,0.0,353.69751,0.0,1,-6.718,0.6603811327118728,179.976,4
Tones On Tail,Burning Skies,1987,0.0,387.16036,0.0,2,-11.705,0.7189505587724824,95.425,4
ARRESTED DEVELOPMENT,Greener,0,0.0,338.96444,0.0,11,-7.607,0.5114243256864599,97.955,5
The Ataris,Secret Handshakes,2006,0.0,222.9024,0.0,11,-4.317,0.6834620093090737,174.468,4
Dictafone,Shrinking,0,0.0,254.17098,0.0,0,-6.632,0.21508031850922793,129.983,4
John Sebastian,One Step Forward_ Two Steps Back,1976,0.0,276.45342,0.0,0,-12.983,0.0,101.971,5
Hevia,Baños De Budapest (Extended Remix),2005,0.0,331.88526,0.0,5,-4.769,0.0,124.006,4
Maximilian Hecker,Sleepy Lad,2004,0.0,174.23628,0.0,7,-14.689,0.2998774882739778,77.006,4
Slackbaba,Sea of Green,2006,0.0,465.6322,0.0,0,-7.016,0.5524570090077631,88.644,5
FU-Schnickens,True Fuschnick,1992,0.0,237.92281,0.0,9,-9.093,0.6448236576758775,101.871,4
Agnostic Front,Sickness,1999,0.0,92.18567,0.0,6,-3.565,0.6651600081265089,151.184,1
The Mars Volta,Inertiatic Esp,2003,0.0,266.47465,0.0,6,-3.952,0.928616841888735,112.486,4
Hoods,Heartless,0,0.0,175.3073,0.0,6,-4.507,0.6461512337882942,60.308,4
The Winans,Breaking Of Day (Album Version),0,0.0,288.26077,0.0,10,-10.961,0.0,106.515,4
Streetwize,U Don't Have To Call,0,0.0,302.13179,0.0,10,-7.819,0.0,101.311,4
Catupecu Machu,A Veces Vuelvo,2004,0.0,266.1873,0.0,1,-4.768,0.5722831896152288,126.992,4
Dee Clark,Leroy Bown,0,0.0,170.65751,0.0,7,-12.995,0.0,148.341,1
Kathy Mattea,Isle Of Inishmore - Part 1 (Air),2002,0.0,124.83873,0.0,9,-14.479,0.0,79.091,7
Théophil,Anti fashion victime,0,0.0,213.9424,0.0,5,-10.275,0.0,77.827,4
Line Renaud,Mambo Bacan,1994,0.0,157.93587,0.0,7,-11.051,0.0,121.852,4
Hal Russell,For Free,0,0.0,397.16526,0.0,8,-18.986,0.0,126.71,4
Mau Mau,Gamble Calypso,2000,0.0,232.12363,0.0,2,-8.714,0.0,89.672,1
Bert Kaempfert,Sugar Bush,1997,0.0,201.42975,0.0,5,-18.994,0.0,161.804,4
Autumnblaze,Haughtiness And Puerile Dreams,2009,0.0,277.75955,0.0,2,-5.903,0.4191258929591558,159.886,4
Molesta Ewenement,To My_ Niechciani,0,0.0,269.37424,0.0,10,-7.7,0.5366125827687278,185.592,3
Tommy James And The Shondells,Gettin' Together,1989,0.0,136.12363,0.0,10,-11.298,0.6571613363883981,142.963,4
Chico Cesar,Feriado,2008,0.0,238.23628,0.0,4,-7.083,0.2998774882739778,163.99,4
Fran Perea,Entonces,2005,0.0,173.08689,0.0,4,-3.39,0.3240586992138468,90.645,1
Martina McBride,Heart Trouble,1993,0.0,198.42567,0.0,4,-7.958,0.21508031850922793,175.954,7
Roy Brown,Good Rocking Tonight,0,0.0,227.082,0.0,0,-15.525,0.5033812362063191,157.087,4
Unwritten Law,Save Me (Rolling Stone Original Version),0,0.0,199.67955,0.0,11,-12.256,0.0,80.472,4
Busdriver,Unemployed Black Astronaut,2005,0.0,240.71791,0.0,8,-5.281,0.5596466099318452,123.998,5
Jude Cole,Tell The Truth (Album Version),0,0.0,327.26159,0.0,10,-8.858,0.44223459546857985,159.673,4
La 5A Estacion,Contigo Si,0,0.0,131.3171,0.0,7,-8.278,0.2707759989463275,100.266,4
Christophe Beck,Main Title,2002,0.0,91.21914,0.0,8,-26.631,0.21204540548371908,131.487,4
María Elena Walsh,La Calle Del Gato Que Pesca,0,0.0,156.83873,0.0,7,-14.627,0.0,104.272,4
Martin Sexton,My Maria (LP Version),1998,0.0,244.4273,0.0,4,-10.218,0.46630483075728635,86.805,1
Richard Souther,Cross Currents,0,0.0,273.05751,0.0,0,-14.299,0.3347065490692206,88.796,4
Stephan Micus,Virgen De La Nieve - 14-String Guitar Solo,2002,0.0,336.09098,0.0,3,-26.688,0.3231121208952123,85.816,1
Kinky,Don't Speak,0,0.0,306.05016,0.0,11,-10.003,0.0,124.995,4
The Last Days Of Jesus,Death Song,2004,0.0,292.57098,0.0,4,-8.232,0.5267594531012041,145.185,4
Radiohead,You (Demo),2009,0.0,204.06812,0.0,4,-13.708,0.5459373813310376,111.629,3
Dub Pistols feat. TK & Ashley Slater,Everyday Stranger,2009,0.0,328.48934,0.0,0,-6.841,0.5194485814940588,111.997,4
Paris_ Texas,Hip Replacement,2002,0.0,225.67138,0.0,0,-6.737,0.0,100.532,4
Gene Pitney,Every Breath I Take,1986,0.0,166.3473,0.0,7,-6.832,0.7329241300483429,93.301,4
FFH,Here I Am,2003,0.0,263.83628,0.0,3,-6.315,0.37598430150044215,138.504,4
John Mellencamp,Down And Out In Paradise,1987,0.0,216.86812,0.0,11,-8.698,0.4507622416414992,134.929,4
Los Auténticos Decadentes,El Chorro,1997,0.0,153.57342,0.0,0,-5.79,0.4454545254934259,140.823,4
Bob Willis,Sugar Blues,2000,0.0,172.09424,0.0,3,-13.559,0.40044346624428967,121.923,1
Dynamite Deluxe,Zornig!,2000,0.0,148.29669,0.0,9,-8.315,0.5505617970336095,87.844,4
Richie Ray & Bobby Cruz,Bomba Camara,0,0.0,370.75546,0.0,5,-8.036,0.5594727762897006,219.131,7
New Direction,Who Do You Roll With?  (LP Version),1999,0.0,265.24689,0.0,2,-6.611,0.3347065490692206,56.703,1
Soulwax,Kill Your Darlings,1996,0.0,201.24689,0.0,0,-8.146,0.5040343408054411,111.223,5
Hysterie,Be my Lover,0,0.0,379.402,0.0,11,-7.224,0.319565986882865,131.986,4
Tony Joe White,The Coloness Of The Chain,1993,0.0,329.35138,0.0,2,-17.816,0.0,139.905,4
Set Your Goals,This Very Moment,2006,0.0,153.23383,0.0,8,-6.754,0.6592305770454684,131.639,1
Marisela,La Otra,0,0.0,221.20444,0.0,1,-9.467,0.0,134.192,4
Jimmy McCracklin,Gotta Cut Out,2002,0.0,147.64363,0.0,2,-8.441,0.2623089972119452,101.241,4
Jane's Addiction,True Nature,2003,0.0,229.61587,0.0,7,-3.782,0.630187627199708,92.099,4
Every Time I Die,Your Touch Versus Death,2000,0.0,215.43138,0.0,10,-9.171,0.5297306072289015,187.401,4
King Tee,King Tee Production,0,0.0,153.57342,0.0,2,-14.122,0.0,108.301,4
Berrogüetto,Lusco,0,0.0,115.17342,0.0,2,-17.876,0.26695518627553855,105.101,5
Mark Lowry,Blessed Assurance (I Love To Tell The Story Album Version),0,0.0,261.82485,0.0,0,-6.124,0.0,106.549,3
Chico Hamilton Quintet,Skinned Strings,0,0.0,316.73424,0.0,7,-27.336,0.0,165.476,4
Save As,House Music,0,0.0,337.81506,0.0,6,-6.466,0.0,125.032,4
William Orbit,Deus Ex Machina,1993,0.0,339.80036,0.0,8,-35.277,0.4507622416414992,152.084,3
The Killers,A White Demon Love Song (Soundtrack Album Version),0,0.0,213.96853,0.0,11,-9.041,0.5237963474289389,86.958,4
Mad Are Sane_ The,Animal Crimes,1984,0.0,228.8322,0.0,1,-8.999,0.43703620411161354,196.196,1
Workhorse,Flight of the Elephant,2007,0.0,370.85995,0.0,5,-8.816,0.2538347361322313,60.15,1
Crowbar,No Quarter,0,0.0,270.73261,0.0,4,-8.6,0.7140474595136154,189.288,4
The Pharcyde,Storm,2004,0.0,217.88689,0.0,2,-4.163,0.46054128135865785,97.594,4
Wayne Watson,Freedom (LP Version),0,0.0,304.19546,0.0,2,-10.366,0.0,114.528,4
Bad Azz,How We Get Down,0,0.0,270.39302,0.0,2,-5.204,0.42744657148843085,102.922,4
Lara Fabian,Ramène Moi,1994,0.0,273.13587,0.0,2,-7.387,0.3864772912554594,109.965,4
