song,artist,class,year,danceability,duration,energy,key,loudness,song_hotttnesss,tempo,time_signature
When Those Two Towers Fell,New Roanoke Jug Band,10,0,0.0,178.20689,0.0,0,-13.873,0.0,96.212,1
When Tomorrow Hits (Album),Mudhoney,10,0,0.0,159.58159,0.0,1,-15.959,0.5445140018788506,83.122,4
When Will I Be Loved,Sandy Posey,10,1990,0.0,125.36118,0.0,4,-12.892,0.21508031850922793,120.92,1
When You See Me,Bad Azz,10,0,0.0,237.7922,0.0,5,-5.345,0.26586104921065007,120.716,3
Where Are You?,Arthur Tracy,10,0,0.0,188.86485,0.0,8,-17.193,0.0,81.858,4
Where Do I Fit,Tonic,10,0,0.0,184.68526,0.0,2,-4.768,0.6387456399004067,156.028,4
Where Do We Go Now But Nowhere,Nick Cave & The Bad Seeds,10,2006,0.0,345.75628,0.0,7,-18.942,0.6359058668740022,122.002,3
Where Have All The Clowns Gone,Michael Stanley Band,10,1975,0.0,257.61914,0.0,5,-15.089,0.0,167.336,4
Where I Stood [Live],Missy Higgins,10,0,0.0,255.34649,0.0,9,-6.923,0.34580223396532944,142.968,4
Where Is My Mind (XFM Live Version),Placebo,10,2003,0.0,223.92118,0.0,5,-6.465,0.7543210589242434,84.956,4
Where Is The Love?,Bobby Broom,10,0,0.0,382.98077,0.0,8,-14.856,0.26586104921065007,124.883,4
Where The Thunder Roars (Tales Of Wonder Album Version),White Heart,10,0,0.0,298.84036,0.0,5,-9.998,0.26586104921065007,113.277,4
Where To Hide?,Monomonkey,10,0,0.0,222.30159,0.0,0,-5.128,0.0,155.906,4
Where Would You Start? (From Harry),Catherine Howe,10,0,0.0,257.14893,0.0,9,-14.166,0.0,121.452,4
Where Ya Heart At,Mobb Deep,10,1999,0.0,264.64608,0.0,5,-7.101,0.6093991023458866,93.976,4
Where You Belong,The Summer Obsession,10,2006,0.0,282.04363,0.0,0,-6.327,0.582918458497712,79.935,4
Where You Think You're Goin'?,Darryl Worley,10,2002,0.0,226.2722,0.0,4,-9.344,0.255077873063035,124.693,4
Where Youth And Laughter Go,Broadcast,10,2000,0.0,163.91791,0.0,11,-6.028,0.5519215149416955,119.2,4
Where in the World,Tony Martin,10,0,0.0,192.54812,0.0,3,-16.643,0.0,66.568,3
Whip It,DJ Slugo,10,0,0.0,199.20934,0.0,1,-9.699,0.0,150.056,4
Whirlpool (LP Version),Ray Barretto,10,0,0.0,270.88934,0.0,7,-10.7,0.0,133.12,5
Whirlpool [Live],Seal,10,0,0.0,279.74485,0.0,4,-9.86,0.22154865991439518,187.566,4
Whiskey on the Fire,Aaron Watson,10,2008,0.0,171.10159,0.0,2,-8.81,0.39200877147130697,130.985,4
White Christmas,Martin Sexton,10,2005,0.0,144.19546,0.0,3,-12.031,0.23962909777363708,90.099,3
White Jetta,Casiotone For The Painfully Alone,10,2009,0.0,197.25016,0.0,1,-9.31,0.7056291886565315,180.094,4
White Light,Gorillaz,10,2005,0.0,128.41751,0.0,2,-7.766,0.8131294440410743,154.873,4
Whitfield,Atomship,10,2004,0.0,296.04526,0.0,0,-5.233,0.6663030153358942,136.129,4
Who Are You,3 Doors Down,10,2008,0.0,188.65587,0.0,0,-4.706,0.5746932970850078,150.077,4
Who Cares,Delroy Wilson,10,1969,0.0,191.73832,0.0,7,-8.814,0.49542150224657205,142.066,4
Who Did You Think I Was,John Mayer,10,0,0.0,263.36608,0.0,7,-6.578,0.7134923705302804,193.14,4
Who Do You Roll With?  (LP Version),New Direction,10,1999,0.0,265.24689,0.0,2,-6.611,0.3347065490692206,56.703,1
Who In the World (Album Version),Babbie Mason,10,0,0.0,210.59873,0.0,5,-12.647,0.0,199.762,1
Who R Ya,Sick On The Bus,10,2002,0.0,178.65098,0.0,7,-3.977,0.21508031850922793,181.573,4
Who Shot Ya (Amended Album Version),The Notorious B.I.G.,10,2007,0.0,316.65587,0.0,4,-5.934,0.2742817042441851,91.69,4
Who Was I Kidding,Martha Wainwright,10,2005,0.0,251.16689,0.0,2,-10.512,0.6362872244273321,153.396,3
Who's 2 Blame,Mix Mob,10,0,0.0,237.45261,0.0,9,-9.079,0.0,90.621,4
Who's Tha Hoe?,X-Raided,10,0,0.0,159.4771,0.0,4,-7.325,0.439202489315343,117.882,4
Whosoever Will (LP Version),Marvin Sapp,10,0,0.0,393.09016,0.0,7,-14.668,0.3007531555896651,89.726,3
Why,Xmilk,10,0,0.0,100.8322,0.0,1,-3.8,0.0,146.454,4
Why,Fiona,10,0,0.0,215.06567,0.0,10,-8.005,0.3277443093263581,157.759,4
Why,Kol Simcha,10,0,0.0,548.38812,0.0,0,-24.568,0.3619211010027582,156.27,4
Why Can't This Be Love (Remastered Version),Van Halen,10,0,0.0,228.33587,0.0,0,-5.571,0.7081077729877299,88.471,4
Why Did You All Lie to Me?,Dario Marianelli,10,2009,0.0,262.94812,0.0,7,-25.369,0.21204540548371908,162.487,4
Why Do I,FFH,10,2000,0.0,277.62893,0.0,0,-7.721,0.4454545254934259,163.96,4
Why Do You Have to Go,Dells,10,1957,0.0,159.05914,0.0,0,-12.057,0.0,108.926,4
Why Don't You Do Right,Barbara Lusch,10,0,0.0,197.72036,0.0,4,-12.745,0.2538347361322313,120.138,3
Why Get Up,The Fabulous Thunderbirds,10,1986,0.0,229.8771,0.0,10,-9.406,0.5096409655518045,125.676,1
Why Should I Cry For You,Mariano Yanani,10,2005,0.0,180.71465,0.0,8,-18.018,0.0,80.008,4
Why You Wanna Get Funky...,Del The Funky Homosapien,10,1998,0.0,316.60363,0.0,6,-8.039,0.6362872244273321,83.646,4
Why can't we live together,Sin Plomo feat. Boris G.,10,0,0.0,299.72853,0.0,5,-11.928,0.2538347361322313,72.022,5
Why??? featuring TECH N9NE & Twista,Prozak,10,0,0.0,207.85587,0.0,10,-5.534,0.46899778764525596,113.534,4
Why_ Now Baby?,Red Stick Ramblers,10,2000,0.0,194.0371,0.0,2,-9.265,0.0,101.235,1
Wichita Cathedral [live],Butthole Surfers,10,0,0.0,165.38077,0.0,9,-6.367,0.4944895175021134,108.251,1
Wicked Little Town (Album Version),Ben Jelen,10,2004,0.0,240.32608,0.0,7,-5.77,0.5740397542974622,101.954,4
Wicker Chair,Kings Of Leon,10,2003,0.0,187.92444,0.0,0,-5.907,0.6859402266976852,116.823,4
Wide Awake In A Dream,Coraleena Ellis,10,0,0.0,250.77506,0.0,11,-12.198,0.0,88.015,1
Widescreen,Pinch,10,0,0.0,288.39138,0.0,6,-10.411,0.5447509131829931,70.047,4
Widow's Walk,Enter the Haggis,10,1999,0.0,381.54404,0.0,7,-10.211,0.44859049865725,134.819,4
Wig,The B-52's,10,1986,0.0,261.74649,0.0,0,-9.628,0.7140465527721864,124.086,4
Wiggle (Soul and R&B),Willie Clayton,10,0,0.0,287.08526,0.0,7,-6.36,0.3078243083346458,115.938,5
Wigue,Dobet Gnahoré,10,2010,0.0,46.21016,0.0,1,-15.912,0.4051157216913865,142.782,3
Wild Horse Road  (LP Version),John Stewart,10,0,0.0,169.79546,0.0,9,-20.55,0.0,80.169,4
Wild Talk [Live],D.A.D.,10,0,0.0,260.362,0.0,6,-8.889,0.0,150.526,4
Wildfire (Album Version),P.O.D.,10,0,0.0,195.81342,0.0,2,-4.436,0.6120549539686252,146.063,4
Wildflower,Bon Jovi,10,2005,0.0,253.83138,0.0,7,-6.083,0.6270737964039372,93.044,4
Wildflowers (Album Version),Tom Petty,10,1994,0.0,190.32771,0.0,5,-13.374,0.6216210728285284,86.8,4
Will Not Fade  (Hit Parade Album Version (new Song)),Audio Adrenaline,10,0,0.0,229.01506,0.0,4,-4.774,0.268165186485122,87.899,4
Will You Be There? (Live Version),Cindy Morgan,10,0,0.0,101.58975,0.0,2,-14.966,0.2975771532188713,71.478,7
Willie And The Pig,The Grease Band,10,1971,0.0,254.85016,0.0,9,-17.604,0.2028318912578596,174.96,4
Willow Weep For Me (With Willie Nelson),Tin Hat Trio,10,2002,0.0,276.58404,0.0,5,-12.614,0.5445758685023321,91.681,3
Wind And Water,Michael Gettel,10,1996,0.0,308.87138,0.0,6,-15.941,0.3347065490692206,152.935,4
Wind Beneath My Wings,RyanDan,10,2007,0.0,255.76444,0.0,8,-9.81,0.710631125447114,142.196,4
Wind In The Wire (Album Version),Randy Travis,10,1993,0.0,211.40853,0.0,10,-14.172,0.21508031850922793,95.655,4
Winding Down Again,The Cannanes,10,0,0.0,188.31628,0.0,7,-12.704,0.46325110462459756,161.045,4
Windpower (2009 Digital Remaster),Thomas Dolby,10,1982,0.0,259.18649,0.0,6,-11.591,0.37598430150044215,128.47,4
Winds of Change,The Insects,10,0,0.0,226.40281,0.0,0,-7.332,0.0,90.217,4
Wing,Patti Smith,10,1996,0.0,293.53751,0.0,2,-12.359,0.7367369862701207,146.454,3
Wings,4Him,10,1994,0.0,241.97179,0.0,1,-9.295,0.48828987603734525,171.329,3
Wink Of An Eye,Bobby Vee,10,0,0.0,256.28689,0.0,10,-10.872,0.0,132.109,4
Winter (Four Seasons),Ulytau,10,0,0.0,233.76934,0.0,5,-5.779,0.5090399144783007,140.13,4
Winter In Finland,Moss,10,2006,0.0,206.57587,0.0,4,-7.736,0.5040343408054411,119.947,4
Wish,Brian Littrell,10,2006,0.0,236.45995,0.0,7,-6.288,0.5240793228457125,98.937,4
Wish I Hadn't Called Home,Dale Hawkins,10,0,0.0,114.65098,0.0,2,-14.359,0.0,42.897,4
Witch Weed (Live),Bongzilla,10,1999,0.0,397.26975,0.0,9,-6.788,0.46054128135865785,95.882,4
Witchcraft,Beherit,10,1990,0.0,192.13016,0.0,1,-3.798,0.5452302938983613,133.954,3
Witchcraft (1997 Digital Remaster),Joe Graves & The Diggers,10,0,0.0,261.32853,0.0,0,-13.435,0.42530424172042486,88.947,4
With Tears In My Eyes,Wesley Tuttle,10,1992,0.0,175.22893,0.0,2,-15.019,0.26586104921065007,71.705,4
With a Little Dub From My Friends (feat. Luciano and U Roy),Easy Star All-Stars,10,2009,0.0,196.23138,0.0,4,-9.311,0.45404276609111616,183.048,4
Within (Album Version),A Perfect Murder,10,2007,0.0,202.23955,0.0,4,-5.099,0.52549711888017,146.013,1
Within My Blood,Skeletonwitch,10,2004,0.0,252.08118,0.0,4,-5.131,0.7253186910061901,206.936,4
Without Him (Ryman Gospel Reunion Version),Mylon LeFevre,10,0,0.0,146.9122,0.0,7,-11.899,0.0,208.304,3
Wives ( LP Version ),Bill Cosby,10,1967,0.0,157.43955,0.0,5,-13.915,0.0,109.516,5
Wo bleibt die Mark?,Zeltinger Band,10,0,0.0,222.24934,0.0,1,-7.768,0.0,140.264,4
Woe is Woman,The Skabs,10,0,0.0,121.65179,0.0,7,-9.733,0.0,94.072,1
Wolverine Blues (Slight Flaw In Master) (1940 Blackhawk Restaurant Chicago),Bob Crosby,10,0,0.0,171.85914,0.0,0,-14.946,0.26586104921065007,100.317,4
Woman Blue,Alice Stuart,10,0,0.0,305.73669,0.0,0,-12.28,0.0,83.456,3
Woman Shy,Jerry Reed,10,1967,0.0,135.18322,0.0,5,-13.941,0.37598430150044215,121.371,4
Woman of Shiloh,Mike Brooks,10,0,0.0,132.93669,0.0,6,-13.713,0.26695518627553855,139.202,4
Women,The Plimsouls,10,1981,0.0,192.13016,0.0,4,-7.167,0.47309773045968884,162.907,4
Won Threw Ate,Story Of The Year,10,2010,0.0,224.41751,0.0,7,-3.487,0.6282179645794025,143.837,7
Won't Be Long,Rakim feat. Tracey Horton,10,2009,0.0,291.97016,0.0,10,-6.342,0.5392215099501901,168.0,4
Won't You Spread Some Flowers On My Grave,Guitar Slim,10,0,0.0,181.39383,0.0,4,-15.209,0.0,121.526,1
Wonderful One,Vanessa Bell Armstrong,10,0,0.0,273.24036,0.0,4,-9.224,0.0,47.761,4
Wonderful Peace,Dino,10,0,0.0,206.96771,0.0,8,-22.504,0.2758305647028295,134.279,7
Wonderland,Robin Fox,10,2001,0.0,515.65669,0.0,7,-7.785,0.20655078956115766,140.021,3
Woo Hoo,Kings Of Leon,10,2007,0.0,211.40853,0.0,7,-5.217,0.6570749615380702,125.19,4
Working On The Highway,Bruce Springsteen,10,1984,0.0,191.99955,0.0,0,-11.516,0.751580890905498,183.709,4
World Comes Tumblin' Down,The Distillers,10,2000,0.0,188.21179,0.0,7,-5.008,0.6068163271702843,178.142,4
World Destruction (2005 Digital Remaster),Time Zone,10,0,0.0,233.63873,0.0,7,-7.532,0.22914410371660274,92.499,5
World Of The Video Game,Shinehead,10,0,0.0,227.34322,0.0,10,-12.955,0.0,140.281,1
World Of Vibrations (Album Version),Blackalicious,10,2005,0.0,302.94159,0.0,8,-7.625,0.7215020750520708,116.682,5
World On Wheels,Dilated Peoples,10,2004,0.0,236.59057,0.0,11,-8.695,0.5854528517755737,88.176,4
Worshipper's Medley,Darwin Hobbs,10,2005,0.0,621.7922,0.0,1,-7.087,0.4944895175021134,111.417,5
Would?,Alice In Chains,10,1992,0.0,223.26812,0.0,10,-7.532,0.5031845135718077,100.404,4
Wouldn't Last a Weeg,The Weegs,10,0,0.0,171.57179,0.0,11,-6.753,0.0,87.735,1
Wounded Hearts,Sandi Thom,10,2008,0.0,205.21751,0.0,4,-4.332,0.41967427880955327,82.205,4
Wow,Snow Patrol,10,2003,0.0,242.05016,0.0,0,-5.694,0.7714739235051018,143.038,4
Wraparound Shades (Album),Zumpano,10,1995,0.0,228.46649,0.0,1,-8.394,0.41693446369707027,159.784,1
WristStraining Order,Defect & Quixotic,10,2008,0.0,267.75465,0.0,9,-5.136,0.4359541449935655,102.008,4
Writes Of Winter,Jimmy Page,10,1988,0.0,207.72526,0.0,9,-9.727,0.5742798770675863,81.982,4
Wrong End Of The Rainbow,Ronnie Milsap,10,1982,0.0,242.70322,0.0,2,-13.558,0.2623915984977434,69.704,1
X-Static,Foo Fighters,10,1995,0.0,253.49179,0.0,10,-7.986,0.6725543721070971,101.544,4
Xenophobic Hate Machine,Bodies In the Gears of the Apparatus,10,2005,0.0,126.17098,0.0,6,-6.551,0.44391991347087234,88.053,4
Xoanina,Susana Seivane,10,0,0.0,180.13995,0.0,0,-7.482,0.0,76.74,4
Xtra Thump (Featuring Tash from Tha Alkaholiks),Defari,10,2003,0.0,178.72934,0.0,7,-5.132,0.0,80.891,7
Y.O.U. (Album Version),Lonestar,10,0,0.0,214.12526,0.0,0,-3.321,0.0,125.022,4
YOUR LOVE,Freddie McGregor,10,0,0.0,229.95546,0.0,9,-8.042,0.21204540548371908,158.113,4
Ya Basta,Jay Pérez,10,0,0.0,193.802,0.0,0,-6.01,0.0,104.387,4
Ya Lil' Crumbsnatchers (LP Version),Del Tha Funkee Homosapien,10,1991,0.0,90.90567,0.0,8,-9.505,0.6582025370138694,108.445,4
Ya Mama (Palm Springs Demo),P.O.D.,10,0,0.0,188.94322,0.0,1,-5.322,0.5135170285371385,125.528,5
Ye That Tempteth_ Ye That Bequeth,Enslavement Of Beauty,10,2001,0.0,239.90812,0.0,4,-4.732,0.5365701607974438,120.052,4
Year 3_000 Blues (2002 Digital Remaster),Ten Years After,10,1970,0.0,145.00526,0.0,11,-10.124,0.2707759989463275,106.145,1
Year Zero,30 Seconds To Mars,10,2002,0.0,472.39791,0.0,3,-6.736,0.816897459555498,121.518,5
Yell Out,Pennywise,10,2005,0.0,154.85342,0.0,8,-5.573,0.7493135106199446,201.566,4
Yellow Brick Road,Jack Off Jill,10,1994,0.0,137.9522,0.0,6,-11.877,0.5024496241245333,156.804,4
Yellow Brown,Jesus Jones,10,1993,0.0,203.65016,0.0,0,-14.897,0.42409081096743817,195.824,4
Yesterday,Brasilian Tropical Orchestra,10,1999,0.0,160.31302,0.0,5,-15.783,0.30416950343527516,159.848,4
Yesterdays,Ray Conniff,10,0,0.0,191.63383,0.0,0,-14.286,0.0,65.852,4
Yesterdays,Vince Guaraldi Trio,10,1964,0.0,242.9122,0.0,2,-25.924,0.26586104921065007,92.4,3
Yesterdays,Gonzalo Rubalcaba,10,0,0.0,483.39546,0.0,9,-33.045,0.3347065490692206,70.256,3
Yippiyo-Ay,The Presets,10,2008,0.0,271.85587,0.0,4,-4.002,0.663124801395723,120.119,4
Yiri Yiri Bon,Ricardo Lemvo,10,1997,0.0,292.12689,0.0,5,-8.491,0.46833383497402453,175.43,4
Yo Odeconer,Kékélé,10,2006,0.0,309.49832,0.0,9,-7.821,0.26586104921065007,115.072,4
Yo Quiero Saber,Toby Love Feat. Girlz Talk,10,0,0.0,230.86975,0.0,0,-6.013,0.0,127.971,4
Yo Yo Man (Garter Belt),Tony Joe White,10,0,0.0,332.32934,0.0,9,-11.512,0.0,127.102,3
You (Demo),Radiohead,10,2009,0.0,204.06812,0.0,4,-13.708,0.5459373813310376,111.629,3
You (featuring Tank) (Amended Album Version),Plies featuring Tank,10,2007,0.0,218.04363,0.0,9,-5.672,0.46630483075728635,73.178,4
You And Only You,FFH,10,0,0.0,215.50975,0.0,0,-5.038,0.3347065490692206,116.446,4
You And Your Heart,Jack Johnson,1,2010,0.0,196.20526,0.0,2,-7.045,0.918534291444025,107.042,4
You Appearing,M83,10,2008,0.0,219.24526,0.0,7,-11.451,0.8520889177657484,96.047,7
You Are,Pearl Jam,10,2002,0.0,268.69506,0.0,10,-8.053,0.758095180686138,94.916,4
You Are Allowed 20 Birthday Parties (Album),Patton Oswalt,10,2007,0.0,338.05016,0.0,1,-12.769,0.6180477257967241,71.031,1
You Are Everything,Regina Belle,10,1995,0.0,225.33179,0.0,10,-7.991,0.4314328727979488,135.985,4
You Are God (Broken Album Version),Darwin Hobbs,10,2003,0.0,352.86159,0.0,8,-9.055,0.37598430150044215,41.21,4
You Are Holy,4Him,10,1995,0.0,296.98567,0.0,0,-9.908,0.4051157216913865,139.919,4
You Are My Memoir,Stars Like Fleas,10,2007,0.0,264.51546,0.0,5,-7.401,0.0,103.936,1
You Are!,Christian Quast,10,0,0.0,409.91302,0.0,1,-12.066,0.0,124.988,4
You Better Look Out,Johnny Otis Show,10,0,0.0,164.8322,0.0,0,-16.313,0.0,94.085,4
You Better Stop,Curtis Mayfield,10,1979,0.0,411.92444,0.0,8,-9.633,0.30416950343527516,237.466,4
You Called It Madness [But I Call It Love] [Live At Royal Albert Hall],Tiny Tim,10,2000,0.0,197.90322,0.0,5,-14.23,0.0,167.477,3
You Can Always Come Home,Commissioned,10,0,0.0,342.83057,0.0,8,-8.132,0.0,157.869,4
You Can Do Better Than Me (Album Version),Death Cab for Cutie,10,2008,0.0,119.40526,0.0,7,-10.775,0.7268637011080141,101.306,3
You Can't Hurry Love (Live),Phil Collins,10,1990,0.0,174.23628,0.0,11,-9.79,0.4574471670851005,206.941,7
You Devil You,themselves,10,2002,0.0,245.31546,0.0,8,-11.163,0.5275553561232935,80.051,3
You Don't Belong,Bad Religion,10,2002,0.0,169.87383,0.0,7,-4.716,0.6764671893895616,166.864,4
You Don't Get Much,BoDeans,10,1989,0.0,284.76036,0.0,2,-10.631,0.36727341580934564,120.277,4
You Don't Know Me,Charlie Rich,10,1997,0.0,268.7473,0.0,3,-13.505,0.2998774882739778,96.243,3
You Eclipsed By Me (Album Version),Atreyu,10,2004,0.0,218.90567,0.0,0,-4.707,0.6810920295819312,157.715,4
You Feel Good All Over,T.G. Sheppard,10,2002,0.0,194.11546,0.0,5,-15.581,0.3827232807891977,82.343,1
You Found Me,The Fray,0,2008,0.0,240.56118,0.0,11,-6.093,0.3998995477419903,151.983,4
You Found Me,MxPx,10,1995,0.0,151.24853,0.0,11,-5.41,0.46630483075728635,101.106,1
You Got Me (The Juan Maclean Dub),VHS Or Beta,10,2006,0.0,501.13261,0.0,11,-6.751,0.26695518627553855,125.999,4
You Gotta Be Movin',Corona,10,0,0.0,343.40526,0.0,8,-11.432,0.5961760713379295,126.954,4
You Gotta Be Safe,Twenty 4 Seven,10,0,0.0,223.18975,0.0,7,-9.049,0.34092275586437804,139.91,4
You Gotta Go,Fountains Of Wayne,10,2007,0.0,126.87628,0.0,0,-3.594,0.38527131588595265,85.047,4
You Hit The Nail On The Head,"\"Bobby \"\"Blue\"\" Bland\"",10,0,0.0,346.8273,0.0,10,-9.64,0.0,90.102,7
You Know How I Do [Live From Bamboozle],Taking Back Sunday,10,0,0.0,227.57832,0.0,3,-5.534,0.3603705827121406,165.145,4
You Know What They Do To Guys Like Us In Prison (Album Version),My Chemical Romance,10,2004,0.0,173.73995,0.0,7,-4.192,0.3277366831778408,93.0,1
You Left Me,The Maine,10,2008,0.0,209.00526,0.0,0,-4.92,0.8496786695669102,130.031,4
You Made The Difference To My Life (LP Version),Ben E. King,10,0,0.0,339.66975,0.0,4,-12.652,0.0,208.338,4
You Make Me Feel Good,JK,10,2003,0.0,361.16853,0.0,6,-14.475,0.0,125.991,4
You Move Me,Rick Astley,10,1987,0.0,225.4624,0.0,8,-12.585,0.5319831933414861,128.171,4
You Must Do Your Best Tonight / I Represent/Animal Crackers,The Marx Brothers,10,0,0.0,116.37506,0.0,0,-14.639,0.0,60.778,4
You Need Hands (1993 Digital Remaster),Malcolm McLaren,10,0,0.0,169.50812,0.0,8,-14.338,0.606149399525019,106.413,1
You Never Cry Like A Lover (LP Version),Eagles,10,1974,0.0,240.97914,0.0,0,-9.328,0.27943081811168574,90.719,1
You Never Wash Up After Yourself (Live),Radiohead,10,0,0.0,102.45179,0.0,0,-21.343,0.5287824809425877,87.279,4
You Rascal You,Bob Margolin,10,0,0.0,126.51057,0.0,11,-12.651,0.23379647424179947,110.168,4
You Said You Loved Me,Orchids,10,0,0.0,175.98649,0.0,10,-11.91,0.2636898883630547,101.485,3
You Saved My Life,Kieran,10,0,0.0,243.25179,0.0,5,-6.585,0.0,155.757,3
You Say Keep It Gangsta,Wyclef Jean featuring Butch Cassidy and Sharissa,10,2002,0.0,238.47138,0.0,5,-3.947,0.40003965695463956,183.58,1
You Should Be Free,Bruce Rowland,10,0,0.0,93.09995,0.0,0,-27.011,0.0,85.774,1
You Still Believe in Me,Rockabye Baby!,10,0,0.0,203.54567,0.0,11,-10.348,0.3552855364230894,74.619,1
You Were Only Fooling,Connie Francis,10,0,0.0,135.8624,0.0,7,-9.956,0.3135621142479342,121.993,4
You Were There,Fläskkvartetten / Daniel Bellqvist,10,0,0.0,258.16771,0.0,2,-12.844,0.4432913119053975,60.956,4
You are the summer,Gloria,10,0,0.0,218.122,0.0,2,-6.47,0.0,84.978,3
You do something to me,Ismael Dueñas,10,0,0.0,537.25995,0.0,5,-17.495,0.0,100.275,4
You'll Never Find,The Impressions,10,0,0.0,281.65179,0.0,11,-11.769,0.2707759989463275,122.507,4
You'll Never Know,JERRY WALLACE,10,0,0.0,180.50567,0.0,9,-14.794,0.2538347361322313,219.298,4
You'll Never Know,Mindy McCready,10,1997,0.0,240.69179,0.0,2,-6.142,0.6559532315616005,124.218,4
You're A Big Boy Now (Album Version),John Sebastian,10,0,0.0,170.762,0.0,10,-23.086,0.4051157216913865,112.4,1
You're Killing My Love,Michael Bloomfield,10,0,0.0,310.59546,0.0,4,-10.091,0.0,153.086,4
You're My Love,Michael Stanley Band,10,1981,0.0,164.07465,0.0,0,-8.662,0.2599644045811874,142.706,3
You're My World,Emilia,10,0,0.0,174.81098,0.0,7,-3.235,0.5692756506754788,86.62,4
You've Got A Friend,Kathy Troccoli,10,2005,0.0,282.20036,0.0,6,-14.014,0.0,88.55,3
You've Lost That Lovin' Feelin',Fontella Bass,10,1992,0.0,204.35546,0.0,5,-10.269,0.42744657148843085,101.469,4
You've Never Been Right - (Live In Boston_ MA 2008),Melvins,10,2009,0.0,165.38077,0.0,7,-14.682,0.3347065490692206,115.007,1
Youlan_ Lonely Orchid (solo guqin),David Mingyue Liang,10,0,0.0,757.99465,0.0,2,-16.077,0.0,163.67,4
Young Blood (2007 Digital Remaster),Whitesnake,10,0,0.0,209.99791,0.0,7,-6.186,0.6684662578702709,145.689,5
Young Boy Blues,JennyAnyKind,10,0,0.0,218.77506,0.0,5,-10.021,0.0,146.765,1
Young Riders,Hot Boys,10,0,0.0,227.94404,0.0,4,-6.221,0.4051157216913865,93.859,4
Young Urbans,Punk'd Royal,10,0,0.0,276.37506,0.0,5,-5.031,0.22154865991439518,96.123,3
Your Broken Heart,The Stolen Minks,10,0,0.0,233.45587,0.0,2,-4.609,0.0,112.152,4
Your Chance To Rock,Rodney O & Joe Cooley,10,0,0.0,211.27791,0.0,4,-10.803,0.0,123.696,4
Your God Isn't Listening,Steve Wilson,10,0,0.0,260.38812,0.0,7,-14.51,0.0,100.006,4
Your Head,Helmet,10,1995,0.0,200.75057,0.0,7,-11.448,0.5909513934912907,202.829,4
Your Heart Can Sing,Bruce BecVar,10,0,0.0,257.93261,0.0,9,-14.374,0.22914410371660274,135.929,4
Your One And Only (LP Version),Brenda Lee,10,1960,0.0,188.26404,0.0,7,-10.002,0.24409968579314142,89.13,4
Your Prophetic Throne Of Ivory,Disembowelment,10,1993,0.0,460.56444,0.0,3,-10.351,0.576300659299492,79.952,7
Your Revolution Is A Joke,Funeral For A Friend,10,2003,0.0,164.54485,0.0,6,-10.897,0.6657491751701773,148.045,4
Your Silence,The Suicide Machines,10,2003,0.0,170.84036,0.0,10,-2.323,0.556739869245632,145.18,4
Your Touch Versus Death,Every Time I Die,10,2000,0.0,215.43138,0.0,10,-9.171,0.5297306072289015,187.401,4
Zanzibar,Lizzy Borden,10,2000,0.0,386.66404,0.0,8,-4.151,0.48456252996792964,186.075,3
Zap Zap,Dynamite Deluxe,10,2000,0.0,86.67383,0.0,9,-10.182,0.5778486206079895,93.298,3
Zapando Con La Gente,Sui Generis,10,1975,0.0,269.84444,0.0,7,-12.685,0.21204540548371908,129.761,1
Zavelow House (Album Version),Owsley,10,1999,0.0,221.77914,0.0,7,-4.23,0.21952882222784942,133.125,4
Zearocks (LP Version),Leaders Of The New School,10,1993,0.0,84.74077,0.0,11,-9.201,0.0,101.87,4
Zeigt her eure Füße,Spieluhrmelodien,10,0,0.0,131.94404,0.0,2,-10.823,0.0,94.977,4
Zeno Beach,Radio Birdman,10,2006,0.0,174.28853,0.0,11,-5.469,0.26695518627553855,197.631,4
Zero Db (drum solo by Frank Katz),Brand X,10,0,0.0,292.5971,0.0,6,-18.473,0.0,71.608,1
Zero M2,Benga,10,2008,0.0,233.16853,0.0,2,-11.357,0.625865454009952,139.994,4
Zhan Zai Di Yi Pai,Sandy Lam,10,0,0.0,178.54649,0.0,10,-6.693,0.0,122.886,4
Zig-Zag Walk,Foghat,10,1983,0.0,208.66567,0.0,7,-7.792,0.3347065490692206,132.159,4
Zion Chant (Album Version),Freddie McGregor,10,0,0.0,185.83465,0.0,5,-9.742,0.450992311636255,167.48,4
Zodiac,Laurie Berkner,10,0,0.0,58.40934,0.0,10,-16.28,0.4051157216913865,141.117,4
